,State Code,County Code,Latitude,Longitude,Date Local,State Name,County Name,City Name,AQI NO2,1st Max Value NO2,1st Max Hour NO2,Arithmetic Mean NO2
47252,6,83,34.63782,-120.4575,2022-03-14,California,Santa Barbara,Lompoc,13,14.0,6,2.173913
47253,6,83,34.63782,-120.4575,2022-03-15,California,Santa Barbara,Lompoc,6,6.0,7,1.086957
47255,6,83,34.63782,-120.4575,2022-03-17,California,Santa Barbara,Lompoc,8,9.0,5,2.954545
47256,6,83,34.63782,-120.4575,2022-03-18,California,Santa Barbara,Lompoc,6,6.0,0,2.454545
47257,6,83,34.63782,-120.4575,2022-03-19,California,Santa Barbara,Lompoc,3,3.0,6,0.956522
47259,6,83,34.63782,-120.4575,2022-03-21,California,Santa Barbara,Lompoc,3,3.0,7,1.391304
47260,6,83,34.63782,-120.4575,2022-03-22,California,Santa Barbara,Lompoc,15,16.0,5,5.521739
47261,6,83,34.63782,-120.4575,2022-03-23,California,Santa Barbara,Lompoc,8,9.0,5,2.347826
47263,6,83,34.63782,-120.4575,2022-03-25,California,Santa Barbara,Lompoc,3,3.0,5,1.173913
47264,6,83,34.63782,-120.4575,2022-03-26,California,Santa Barbara,Lompoc,3,3.0,7,1.217391
47265,6,83,34.63782,-120.4575,2022-03-27,California,Santa Barbara,Lompoc,1,1.0,0,0.391304
47267,6,83,34.63782,-120.4575,2022-03-29,California,Santa Barbara,Lompoc,5,5.0,6,1.086957
47268,6,83,34.63782,-120.4575,2022-03-30,California,Santa Barbara,Lompoc,2,2.0,6,0.913043
47269,6,83,34.63782,-120.4575,2022-03-31,California,Santa Barbara,Lompoc,3,3.0,6,0.913043
47271,6,83,34.63782,-120.4575,2022-04-02,California,Santa Barbara,Lompoc,2,2.0,6,1.26087
47272,6,83,34.63782,-120.4575,2022-04-03,California,Santa Barbara,Lompoc,2,2.0,6,1.0
47273,6,83,34.63782,-120.4575,2022-04-04,California,Santa Barbara,Lompoc,10,11.0,5,1.304348
47275,6,83,34.63782,-120.4575,2022-04-06,California,Santa Barbara,Lompoc,14,15.0,7,4.304348
47276,6,83,34.63782,-120.4575,2022-04-07,California,Santa Barbara,Lompoc,14,15.0,5,5.130435
47277,6,83,34.63782,-120.4575,2022-04-08,California,Santa Barbara,Lompoc,15,16.0,5,4.304348
47279,6,83,34.63782,-120.4575,2022-04-10,California,Santa Barbara,Lompoc,4,4.0,5,1.043478
47280,6,83,34.63782,-120.4575,2022-04-11,California,Santa Barbara,Lompoc,5,5.0,6,0.956522
47281,6,83,34.63782,-120.4575,2022-04-12,California,Santa Barbara,Lompoc,4,4.0,6,1.227273
47283,6,83,34.63782,-120.4575,2022-04-14,California,Santa Barbara,Lompoc,16,17.0,5,2.826087
47284,6,83,34.63782,-120.4575,2022-04-15,California,Santa Barbara,Lompoc,2,2.0,5,1.0
47285,6,83,34.63782,-120.4575,2022-04-16,California,Santa Barbara,Lompoc,1,1.0,3,0.826087
47287,6,83,34.63782,-120.4575,2022-04-18,California,Santa Barbara,Lompoc,4,4.0,3,1.2
47288,6,83,34.63782,-120.4575,2022-04-19,California,Santa Barbara,Lompoc,3,3.0,6,0.869565
47289,6,83,34.63782,-120.4575,2022-04-20,California,Santa Barbara,Lompoc,6,6.0,5,2.25
47291,6,83,34.63782,-120.4575,2022-04-22,California,Santa Barbara,Lompoc,5,5.0,5,1.391304
47292,6,83,34.63782,-120.4575,2022-04-23,California,Santa Barbara,Lompoc,3,3.0,6,1.130435
47293,6,83,34.63782,-120.4575,2022-04-24,California,Santa Barbara,Lompoc,8,8.0,4,2.782609
47295,6,83,34.63782,-120.4575,2022-04-26,California,Santa Barbara,Lompoc,3,3.0,7,1.043478
47296,6,83,34.63782,-120.4575,2022-04-27,California,Santa Barbara,Lompoc,4,4.0,6,1.086957
47297,6,83,34.63782,-120.4575,2022-04-28,California,Santa Barbara,Lompoc,3,3.0,6,0.826087
47299,6,83,34.63782,-120.4575,2022-04-30,California,Santa Barbara,Lompoc,7,7.0,6,1.956522
47300,6,83,34.63782,-120.4575,2022-05-01,California,Santa Barbara,Lompoc,1,1.0,1,0.608696
47301,6,83,34.63782,-120.4575,2022-05-02,California,Santa Barbara,Lompoc,3,3.0,7,0.869565
47303,6,83,34.63782,-120.4575,2022-05-04,California,Santa Barbara,Lompoc,8,8.0,5,2.318182
47304,6,83,34.63782,-120.4575,2022-05-05,California,Santa Barbara,Lompoc,3,3.0,5,1.285714
47305,6,83,34.63782,-120.4575,2022-05-06,California,Santa Barbara,Lompoc,5,5.0,6,1.136364
47307,6,83,34.63782,-120.4575,2022-05-08,California,Santa Barbara,Lompoc,3,3.0,22,0.478261
47308,6,83,34.63782,-120.4575,2022-05-09,California,Santa Barbara,Lompoc,4,4.0,5,1.26087
47309,6,83,34.63782,-120.4575,2022-05-10,California,Santa Barbara,Lompoc,8,9.0,5,1.565217
47311,6,83,34.63782,-120.4575,2022-05-12,California,Santa Barbara,Lompoc,8,9.0,5,1.304348
47313,6,83,34.63782,-120.4575,2022-05-14,California,Santa Barbara,Lompoc,8,8.0,5,2.173913
47315,6,83,34.63782,-120.4575,2022-05-16,California,Santa Barbara,Lompoc,1,1.0,5,0.434783
47317,6,83,34.63782,-120.4575,2022-05-18,California,Santa Barbara,Lompoc,3,3.0,23,0.956522
47319,6,83,34.63782,-120.4575,2022-05-20,California,Santa Barbara,Lompoc,4,4.0,6,1.652174
47325,6,83,34.63782,-120.4575,2022-05-26,California,Santa Barbara,Lompoc,2,2.0,5,1.0
47327,6,83,34.63782,-120.4575,2022-05-28,California,Santa Barbara,Lompoc,1,1.0,5,0.391304
47330,6,83,34.63782,-120.4575,2022-05-31,California,Santa Barbara,Lompoc,2,2.0,5,0.73913
47332,6,83,34.63782,-120.4575,2022-06-02,California,Santa Barbara,Lompoc,6,6.0,4,2.0
47334,6,83,34.63782,-120.4575,2022-06-04,California,Santa Barbara,Lompoc,2,2.0,23,0.695652
47337,6,83,34.63782,-120.4575,2022-06-07,California,Santa Barbara,Lompoc,1,1.0,5,0.478261
47339,6,83,34.63782,-120.4575,2022-06-09,California,Santa Barbara,Lompoc,2,2.0,8,0.869565
47341,6,83,34.63782,-120.4575,2022-06-11,California,Santa Barbara,Lompoc,4,4.0,4,1.478261
47344,6,83,34.63782,-120.4575,2022-06-14,California,Santa Barbara,Lompoc,3,3.0,5,0.652174
47346,6,83,34.63782,-120.4575,2022-06-16,California,Santa Barbara,Lompoc,6,6.0,6,1.086957
47350,6,83,34.63782,-120.4575,2022-06-20,California,Santa Barbara,Lompoc,5,5.0,5,1.047619
47353,6,83,34.63782,-120.4575,2022-06-23,California,Santa Barbara,Lompoc,3,3.0,9,1.130435
47355,6,83,34.63782,-120.4575,2022-06-25,California,Santa Barbara,Lompoc,1,1.0,5,0.608696
47357,6,83,34.63782,-120.4575,2022-06-27,California,Santa Barbara,Lompoc,1,1.0,5,0.652174
47359,6,83,34.63782,-120.4575,2022-06-29,California,Santa Barbara,Lompoc,3,3.0,5,0.956522
47361,6,83,34.63782,-120.4575,2022-07-01,California,Santa Barbara,Lompoc,2,2.0,18,0.565217
47363,6,83,34.63782,-120.4575,2022-07-03,California,Santa Barbara,Lompoc,1,1.0,8,0.043478
47369,6,83,34.63782,-120.4575,2022-07-09,California,Santa Barbara,Lompoc,1,1.0,7,0.347826
47371,6,83,34.63782,-120.4575,2022-07-11,California,Santa Barbara,Lompoc,1,1.0,5,0.142857
47373,6,83,34.63782,-120.4575,2022-07-13,California,Santa Barbara,Lompoc,3,3.0,7,0.565217
47376,6,83,34.63782,-120.4575,2022-07-16,California,Santa Barbara,Lompoc,2,2.0,11,0.347826
47378,6,83,34.63782,-120.4575,2022-07-18,California,Santa Barbara,Lompoc,6,6.0,8,1.608696
47380,6,83,34.63782,-120.4575,2022-07-20,California,Santa Barbara,Lompoc,1,1.0,5,0.434783
47382,6,83,34.63782,-120.4575,2022-07-22,California,Santa Barbara,Lompoc,2,2.0,17,0.478261
47384,6,83,34.63782,-120.4575,2022-07-24,California,Santa Barbara,Lompoc,1,1.0,7,0.043478
47386,6,83,34.63782,-120.4575,2022-07-26,California,Santa Barbara,Lompoc,1,1.0,5,0.521739
47389,6,83,34.63782,-120.4575,2022-07-29,California,Santa Barbara,Lompoc,2,2.0,17,0.478261
47391,6,83,34.63782,-120.4575,2022-07-31,California,Santa Barbara,Lompoc,2,2.0,22,0.565217
47393,6,83,34.63782,-120.4575,2022-08-02,California,Santa Barbara,Lompoc,2,2.0,7,0.478261
47396,6,83,34.63782,-120.4575,2022-08-05,California,Santa Barbara,Lompoc,2,2.0,17,0.695652
47398,6,83,34.63782,-120.4575,2022-08-07,California,Santa Barbara,Lompoc,1,1.0,6,0.043478
47402,6,83,34.63782,-120.4575,2022-08-11,California,Santa Barbara,Lompoc,1,1.0,5,0.173913
47405,6,83,34.63782,-120.4575,2022-08-14,California,Santa Barbara,Lompoc,1,1.0,18,0.043478
47407,6,83,34.63782,-120.4575,2022-08-16,California,Santa Barbara,Lompoc,2,2.0,7,0.695652
47410,6,83,34.63782,-120.4575,2022-08-19,California,Santa Barbara,Lompoc,1,1.0,4,0.652174
47412,6,83,34.63782,-120.4575,2022-08-21,California,Santa Barbara,Lompoc,2,2.0,8,0.73913
47414,6,83,34.63782,-120.4575,2022-08-23,California,Santa Barbara,Lompoc,1,1.0,5,0.347826
47417,6,83,34.63782,-120.4575,2022-08-26,California,Santa Barbara,Lompoc,2,2.0,8,0.863636
47419,6,83,34.63782,-120.4575,2022-08-28,California,Santa Barbara,Lompoc,2,2.0,23,0.478261
47421,6,83,34.63782,-120.4575,2022-08-30,California,Santa Barbara,Lompoc,5,5.0,6,1.304348
47424,6,83,34.63782,-120.4575,2022-09-02,California,Santa Barbara,Lompoc,2,2.0,5,1.26087
47427,6,83,34.63782,-120.4575,2022-09-05,California,Santa Barbara,Lompoc,5,5.0,1,2.652174
47429,6,83,34.63782,-120.4575,2022-09-07,California,Santa Barbara,Lompoc,8,9.0,8,2.695652
47432,6,83,34.63782,-120.4575,2022-09-10,California,Santa Barbara,Lompoc,3,3.0,21,1.090909
47434,6,83,34.63782,-120.4575,2022-09-12,California,Santa Barbara,Lompoc,5,5.0,6,1.478261
47436,6,83,34.63782,-120.4575,2022-09-14,California,Santa Barbara,Lompoc,4,4.0,6,1.391304
47442,6,83,34.63782,-120.4575,2022-09-20,California,Santa Barbara,Lompoc,4,4.0,3,2.347826
47444,6,83,34.63782,-120.4575,2022-09-22,California,Santa Barbara,Lompoc,5,5.0,5,2.391304
47446,6,83,34.63782,-120.4575,2022-09-24,California,Santa Barbara,Lompoc,3,3.0,0,1.26087
47449,6,83,34.63782,-120.4575,2022-09-27,California,Santa Barbara,Lompoc,3,3.0,23,1.304348
47451,6,83,34.63782,-120.4575,2022-09-29,California,Santa Barbara,Lompoc,4,4.0,6,1.35
47453,6,83,34.63782,-120.4575,2022-10-01,California,Santa Barbara,Lompoc,4,4.0,19,1.863636
47456,6,83,34.63782,-120.4575,2022-10-04,California,Santa Barbara,Lompoc,4,4.0,6,1.5
47458,6,83,34.63782,-120.4575,2022-10-06,California,Santa Barbara,Lompoc,3,3.0,6,1.347826
47460,6,83,34.63782,-120.4575,2022-10-08,California,Santa Barbara,Lompoc,2,2.0,6,1.086957
47462,6,83,34.63782,-120.4575,2022-10-10,California,Santa Barbara,Lompoc,2,2.0,6,0.913043
47464,6,83,34.63782,-120.4575,2022-10-12,California,Santa Barbara,Lompoc,4,4.0,5,1.380952
47468,6,83,34.63782,-120.4575,2022-10-16,California,Santa Barbara,Lompoc,6,6.0,21,1.956522
47470,6,83,34.63782,-120.4575,2022-10-18,California,Santa Barbara,Lompoc,8,9.0,18,5.045455
47472,6,83,34.63782,-120.4575,2022-10-20,California,Santa Barbara,Lompoc,16,17.0,6,5.411765
47475,6,83,34.63782,-120.4575,2022-10-23,California,Santa Barbara,Lompoc,6,6.0,22,1.869565
47477,6,83,34.63782,-120.4575,2022-10-25,California,Santa Barbara,Lompoc,13,14.0,6,3.478261
47479,6,83,34.63782,-120.4575,2022-10-27,California,Santa Barbara,Lompoc,5,5.0,18,2.695652
47481,6,83,34.63782,-120.4575,2022-10-29,California,Santa Barbara,Lompoc,6,6.0,23,2.590909
47483,6,83,34.63782,-120.4575,2022-10-31,California,Santa Barbara,Lompoc,5,5.0,6,2.0
47485,6,83,34.63782,-120.4575,2022-11-02,California,Santa Barbara,Lompoc,9,10.0,7,2.954545
47488,6,83,34.63782,-120.4575,2022-11-05,California,Santa Barbara,Lompoc,2,2.0,5,1.086957
47492,6,83,34.63782,-120.4575,2022-11-09,California,Santa Barbara,Lompoc,10,11.0,7,4.380952
47494,6,83,34.63782,-120.4575,2022-11-11,California,Santa Barbara,Lompoc,13,14.0,22,6.826087
47500,6,83,34.63782,-120.4575,2022-11-17,California,Santa Barbara,Lompoc,18,19.0,6,8.652174
47502,6,83,34.63782,-120.4575,2022-11-19,California,Santa Barbara,Lompoc,12,13.0,20,6.826087
47504,6,83,34.63782,-120.4575,2022-11-21,California,Santa Barbara,Lompoc,21,22.0,19,11.043478
47507,6,83,34.63782,-120.4575,2022-11-24,California,Santa Barbara,Lompoc,17,18.0,21,8.571429
47509,6,83,34.63782,-120.4575,2022-11-26,California,Santa Barbara,Lompoc,16,17.0,0,7.409091
47511,6,83,34.63782,-120.4575,2022-11-28,California,Santa Barbara,Lompoc,11,12.0,7,3.173913
47514,6,83,34.63782,-120.4575,2022-12-01,California,Santa Barbara,Lompoc,8,8.0,1,2.045455
47516,6,83,34.63782,-120.4575,2022-12-03,California,Santa Barbara,Lompoc,1,1.0,6,0.130435
47518,6,83,34.63782,-120.4575,2022-12-05,California,Santa Barbara,Lompoc,12,13.0,19,5.090909
47524,6,83,34.63782,-120.4575,2022-12-11,California,Santa Barbara,Lompoc,8,9.0,20,2.0
47526,6,83,34.63782,-120.4575,2022-12-13,California,Santa Barbara,Lompoc,19,20.0,19,7.238095
47528,6,83,34.63782,-120.4575,2022-12-15,California,Santa Barbara,Lompoc,13,14.0,7,7.478261
47531,6,83,34.63782,-120.4575,2022-12-18,California,Santa Barbara,Lompoc,14,15.0,20,6.695652
47533,6,83,34.63782,-120.4575,2022-12-20,California,Santa Barbara,Lompoc,15,16.0,20,7.090909
47535,6,83,34.63782,-120.4575,2022-12-22,California,Santa Barbara,Lompoc,14,15.0,0,8.304348
47538,6,83,34.63782,-120.4575,2022-12-25,California,Santa Barbara,Lompoc,8,9.0,20,4.434783
47540,6,83,34.63782,-120.4575,2022-12-27,California,Santa Barbara,Lompoc,9,10.0,8,5.695652
47542,6,83,34.63782,-120.4575,2022-12-29,California,Santa Barbara,Lompoc,7,7.0,6,2.652174
47544,6,83,34.63782,-120.4575,2023-01-01,California,Santa Barbara,Lompoc,6,6.0,23,0.956522
47546,6,83,34.63782,-120.4575,2023-01-03,California,Santa Barbara,Lompoc,14,15.0,7,4.347826
47549,6,83,34.63782,-120.4575,2023-01-06,California,Santa Barbara,Lompoc,9,10.0,18,4.652174
47551,6,83,34.63782,-120.4575,2023-01-08,California,Santa Barbara,Lompoc,3,3.0,8,1.391304
47553,6,83,34.63782,-120.4575,2023-01-10,California,Santa Barbara,Lompoc,6,6.0,19,1.380952
47556,6,83,34.63782,-120.4575,2023-01-13,California,Santa Barbara,Lompoc,6,6.0,20,2.772727
47558,6,83,34.63782,-120.4575,2023-01-15,California,Santa Barbara,Lompoc,8,8.0,5,2.652174
47560,6,83,34.63782,-120.4575,2023-01-17,California,Santa Barbara,Lompoc,16,17.0,8,5.608696
47563,6,83,34.63782,-120.4575,2023-01-20,California,Santa Barbara,Lompoc,17,18.0,7,5.347826
47565,6,83,34.63782,-120.4575,2023-01-22,California,Santa Barbara,Lompoc,10,11.0,0,5.043478
47567,6,83,34.63782,-120.4575,2023-01-24,California,Santa Barbara,Lompoc,14,15.0,23,7.090909
47570,6,83,34.63782,-120.4575,2023-01-27,California,Santa Barbara,Lompoc,10,11.0,7,5.043478
47572,6,83,34.63782,-120.4575,2023-01-29,California,Santa Barbara,Lompoc,6,6.0,8,1.619048
47574,6,83,34.63782,-120.4575,2023-01-31,California,Santa Barbara,Lompoc,15,16.0,6,7.809524
47577,6,83,34.63782,-120.4575,2023-02-03,California,Santa Barbara,Lompoc,16,17.0,7,6.565217
47579,6,83,34.63782,-120.4575,2023-02-05,California,Santa Barbara,Lompoc,2,2.0,0,1.0
47581,6,83,34.63782,-120.4575,2023-02-07,California,Santa Barbara,Lompoc,10,11.0,6,4.318182
47584,6,83,34.63782,-120.4575,2023-02-10,California,Santa Barbara,Lompoc,13,14.0,8,5.478261
47586,6,83,34.63782,-120.4575,2023-02-12,California,Santa Barbara,Lompoc,8,8.0,7,2.590909
47588,6,83,34.63782,-120.4575,2023-02-14,California,Santa Barbara,Lompoc,2,2.0,7,0.863636
47591,6,83,34.63782,-120.4575,2023-02-17,California,Santa Barbara,Lompoc,15,16.0,7,7.391304
47593,6,83,34.63782,-120.4575,2023-02-19,California,Santa Barbara,Lompoc,7,7.0,1,4.0
47595,6,83,34.63782,-120.4575,2023-02-21,California,Santa Barbara,Lompoc,7,7.0,1,2.772727
47597,6,83,34.63782,-120.4575,2023-02-23,California,Santa Barbara,Lompoc,5,5.0,18,1.590909
47599,6,83,34.63782,-120.4575,2023-02-25,California,Santa Barbara,Lompoc,8,8.0,20,2.857143
47601,6,83,34.63782,-120.4575,2023-02-27,California,Santa Barbara,Lompoc,6,6.0,21,2.0
47604,6,83,34.63782,-120.4575,2023-03-02,California,Santa Barbara,Lompoc,11,12.0,6,2.826087
47606,6,83,34.63782,-120.4575,2023-03-04,California,Santa Barbara,Lompoc,7,7.0,0,2.434783
47608,6,83,34.63782,-120.4575,2023-03-06,California,Santa Barbara,Lompoc,8,9.0,21,3.26087
47611,6,83,34.63782,-120.4575,2023-03-09,California,Santa Barbara,Lompoc,9,10.0,6,2.391304
47613,6,83,34.63782,-120.4575,2023-03-11,California,Santa Barbara,Lompoc,4,4.0,22,1.347826
47615,6,83,34.63782,-120.4575,2023-03-13,California,Santa Barbara,Lompoc,4,4.0,7,1.086957
47618,6,83,34.63782,-120.4575,2023-03-16,California,Santa Barbara,Lompoc,6,6.0,6,1.565217
47620,6,83,34.63782,-120.4575,2023-03-18,California,Santa Barbara,Lompoc,6,6.0,6,2.434783
47622,6,83,34.63782,-120.4575,2023-03-20,California,Santa Barbara,Lompoc,3,3.0,6,1.26087
47625,6,83,34.63782,-120.4575,2023-03-23,California,Santa Barbara,Lompoc,2,2.0,6,1.086957
47627,6,83,34.63782,-120.4575,2023-03-25,California,Santa Barbara,Lompoc,2,2.0,5,1.26087
47629,6,83,34.63782,-120.4575,2023-03-27,California,Santa Barbara,Lompoc,15,16.0,4,4.043478
47632,6,83,34.63782,-120.4575,2023-03-30,California,Santa Barbara,Lompoc,4,4.0,6,1.434783
47634,6,83,34.63782,-120.4575,2023-04-01,California,Santa Barbara,Lompoc,8,8.0,6,2.0
47636,6,83,34.63782,-120.4575,2023-04-03,California,Santa Barbara,Lompoc,2,2.0,6,0.217391
47639,6,83,34.63782,-120.4575,2023-04-06,California,Santa Barbara,Lompoc,9,10.0,5,3.272727
47641,6,83,34.63782,-120.4575,2023-04-08,California,Santa Barbara,Lompoc,4,4.0,3,1.227273
47643,6,83,34.63782,-120.4575,2023-04-10,California,Santa Barbara,Lompoc,5,5.0,5,1.782609
47646,6,83,34.63782,-120.4575,2023-04-13,California,Santa Barbara,Lompoc,8,8.0,6,1.521739
47648,6,83,34.63782,-120.4575,2023-04-15,California,Santa Barbara,Lompoc,1,1.0,5,0.521739
47650,6,83,34.63782,-120.4575,2023-04-17,California,Santa Barbara,Lompoc,3,3.0,6,0.869565
47653,6,83,34.63782,-120.4575,2023-04-20,California,Santa Barbara,Lompoc,6,6.0,6,2.0
47656,6,83,34.63782,-120.4575,2023-04-23,California,Santa Barbara,Lompoc,1,1.0,6,0.217391
47658,6,83,34.63782,-120.4575,2023-04-25,California,Santa Barbara,Lompoc,2,2.0,6,0.826087
47660,6,83,34.63782,-120.4575,2023-04-27,California,Santa Barbara,Lompoc,2,2.0,5,0.956522
47663,6,83,34.63782,-120.4575,2023-04-30,California,Santa Barbara,Lompoc,2,2.0,19,0.521739
47665,6,83,34.63782,-120.4575,2023-05-02,California,Santa Barbara,Lompoc,2,2.0,7,0.869565
47667,6,83,34.63782,-120.4575,2023-05-05,California,Santa Barbara,Lompoc,4,4.0,5,1.95
47670,6,83,34.63782,-120.4575,2023-05-08,California,Santa Barbara,Lompoc,7,7.0,5,1.636364
47672,6,83,34.63782,-120.4575,2023-05-10,California,Santa Barbara,Lompoc,1,1.0,4,0.695652
47674,6,83,34.63782,-120.4575,2023-05-12,California,Santa Barbara,Lompoc,2,2.0,5,0.869565
47677,6,83,34.63782,-120.4575,2023-05-15,California,Santa Barbara,Lompoc,3,3.0,7,0.956522
47679,6,83,34.63782,-120.4575,2023-05-17,California,Santa Barbara,Lompoc,2,2.0,7,0.826087
47681,6,83,34.63782,-120.4575,2023-05-19,California,Santa Barbara,Lompoc,2,2.0,5,0.913043
47683,6,83,34.63782,-120.4575,2023-05-21,California,Santa Barbara,Lompoc,1,1.0,7,0.173913
47685,6,83,34.63782,-120.4575,2023-05-23,California,Santa Barbara,Lompoc,2,2.0,7,0.869565
47688,6,83,34.63782,-120.4575,2023-05-26,California,Santa Barbara,Lompoc,4,4.0,6,1.391304
47690,6,83,34.63782,-120.4575,2023-06-13,California,Santa Barbara,Lompoc,2,2.0,8,0.7
47692,6,83,34.63782,-120.4575,2023-06-15,California,Santa Barbara,Lompoc,4,4.0,7,1.0
47694,6,83,34.63782,-120.4575,2023-06-17,California,Santa Barbara,Lompoc,1,1.0,0,0.695652
47696,6,83,34.63782,-120.4575,2023-06-19,California,Santa Barbara,Lompoc,3,3.0,5,0.304348
47698,6,83,34.63782,-120.4575,2023-06-21,California,Santa Barbara,Lompoc,2,2.0,4,0.521739
47701,6,83,34.63782,-120.4575,2023-06-24,California,Santa Barbara,Lompoc,2,2.0,20,0.782609
47703,6,83,34.63782,-120.4575,2023-06-26,California,Santa Barbara,Lompoc,2,2.0,6,0.347826
47705,6,83,34.63782,-120.4575,2023-06-28,California,Santa Barbara,Lompoc,1,1.0,4,0.304348
47708,6,83,34.725352,-120.428717,2022-01-01,California,Santa Barbara,Lompoc,1,1.0,9,0.686364
47710,6,83,34.725352,-120.428717,2022-01-03,California,Santa Barbara,Lompoc,3,3.6,7,0.709091
47712,6,83,34.725352,-120.428717,2022-01-05,California,Santa Barbara,Lompoc,1,1.5,9,0.85
47715,6,83,34.725352,-120.428717,2022-01-08,California,Santa Barbara,Lompoc,1,1.5,20,1.059091
47717,6,83,34.725352,-120.428717,2022-01-10,California,Santa Barbara,Lompoc,2,2.5,20,1.352381
